anime_key,anime_id,anime_title,status,rating,airing,aired_from,aired_to,is_current,current_as_of,expired
21586,48270,Sinbiapateu: Geumbich Dokkaebiwa Bimil-ui Dong-gul,Finished Airing,PG - Children,False,,,True,2022-03-11,
21587,48271,Sinbiapateu Geugjangpan Haneuldokkaebi Dae Yoleumungandeu,Finished Airing,PG - Children,False,,,True,2022-03-11,
21588,48273,Psychic Hero,Finished Airing,PG - Children,False,2009-01-01,,True,2022-03-11,
21589,48274,Agijongbeolle Popo,Finished Airing,PG - Children,False,,,True,2022-03-11,
21590,48275,Akkaebiui Gwahag-yeohaeng,Finished Airing,PG - Children,False,,,True,2022-03-11,
21591,48276,Appa eolil Jeog-en,Finished Airing,PG - Children,False,2016-01-12,2016-07-26,True,2022-03-11,
21592,48277,Annyeong! Goebalgaebal,Finished Airing,PG - Children,False,,,True,2022-03-11,
21593,48278,Annyeong Jaduya,Finished Airing,PG - Children,False,,,True,2022-03-11,
21594,48279,Annyeong Jaduya/Geugjangpan,Finished Airing,PG - Children,False,,,True,2022-03-11,
21595,48280,Jaduui Ilgijang,Finished Airing,None,False,,,False,2022-03-11,2022-05-12
21596,48281,Annyeong Jaduya Seupesyeol (In-eogongju Pyeon),Finished Airing,PG - Children,False,,,True,2022-03-11,
21597,48282,Annyeong Jaduya: Jindallaeui Bimil,Finished Airing,PG - Children,False,,,True,2022-03-11,
21598,48283,Annyeong Jaduya: Seoyugi Eojjeoda Yeong-ung,Finished Airing,PG - Children,False,,,True,2022-03-11,
21599,48284,Annyeong Jaduya Seupesyeol: Eondeo Deo Ssi,Finished Airing,PG - Children,False,,,True,2022-03-11,
21600,48285,Annyeong Jaduya Seupyesyeol:hyonyeojadu&eomjigongju,Finished Airing,PG - Children,False,,,True,2022-03-11,
21601,48287,Allegseuui Moheom,Finished Airing,G - All Ages,False,2004-03-20,2004-06-01,True,2022-03-11,
21602,48288,Apple Candy Girl,Finished Airing,PG - Children,False,2006-07-15,2007-04-14,True,2022-03-11,
21603,48289,Eori Iyagi,Finished Airing,PG - Children,False,2011-01-01,2012-01-01,True,2022-03-11,
21604,48290,Aerover: Pinigseuui Buhwal,Finished Airing,G - All Ages,False,2018-09-05,2018-12-19,True,2022-03-11,
21605,48292,Yesnal Yesjeog-e,Finished Airing,PG - Children,False,1990-01-05,1990-03-30,True,2022-03-11,
21606,48293,Wala! Pyeon-uijeom ONA,Finished Airing,PG - Children,False,,,True,2022-03-11,
21607,48294,Wageul-wageul Kkokkomam,Finished Airing,PG - Children,False,,,True,2022-03-11,
21608,48295,Oegyedwaeji Pipi,Finished Airing,PG - Children,False,2014-01-01,,True,2022-03-11,
21609,48296,Oegyesonyeon Wijeteu,Finished Airing,PG - Children,False,,,True,2022-03-11,
21610,48297,Yojeong Pingkeu,Finished Airing,PG - Children,False,,,True,2022-03-11,
21611,48298,Yong-gamhan Sobangcha Lei,Finished Airing,PG - Children,False,,,True,2022-03-11,
21612,48299,Udangtangtang Aiku,Finished Airing,PG - Children,False,,,True,2022-03-11,
21613,48300,Udangtangtang Jaedong-ine,Finished Airing,PG - Children,False,,,True,2022-03-11,
21614,48301,Ulineun Myeong-tam-jeong,Finished Airing,PG - Children,False,2009-03-01,2010-02-01,True,2022-03-11,
21615,48303,Wonder Balls,Finished Airing,PG - Children,False,2014-02-28,2014-08-29,True,2022-03-11,
21616,48304,Yuhuwa Chingudeul 2,Finished Airing,PG - Children,False,2013-10-21,2014-05-24,True,2022-03-11,
21617,48305,Red Shoes,Finished Airing,G - All Ages,False,2019-07-25,,True,2022-03-11,
21618,48307,Eungkka Sonata,Finished Airing,PG - Children,False,2014-05-07,2014-12-03,True,2022-03-11,
21619,48308,Idaelo Gwaenchanh-eun Geolkka?,Finished Airing,G - All Ages,False,,,True,2022-03-11,
21620,48309,Iyagi Baedalbu Dong-gaebi,Finished Airing,PG - Children,False,,,True,2022-03-11,
21621,48310,Dino King 3D: Journey to Fire Mountain,Finished Airing,G - All Ages,False,2017-10-14,,True,2022-03-11,
21622,48311,Iyab! Seupeiseu Jeong-geul,Finished Airing,PG - Children,False,,,True,2022-03-11,
21623,48312,Ansoku no Basho,Finished Airing,G - All Ages,False,2010-01-01,,True,2022-03-11,
21624,48313,11-gatsu Umare no Otokonoko no Tame ni.,Finished Airing,G - All Ages,False,2012-01-01,,True,2022-03-11,
21625,48316,Kage no Jitsuryokusha ni Naritakute!,Not yet aired,None,False,2022-01-01,,True,2022-03-11,
21626,48317,Iyagi Yeohaeng,Finished Airing,PG - Children,False,2014-01-01,2015-01-01,True,2022-03-11,
21627,48318,Iljimae,Finished Airing,PG-13 - Teens 13 or older,False,2009-05-05,2009-11-02,True,2022-03-11,
21628,48320,Jeonsa Ryan,Finished Airing,G - All Ages,False,1997-07-19,,True,2022-03-11,
21629,48321,Jeong-geul-eseo Sal-anamgi: Maru Adventure,Finished Airing,PG - Children,False,2015-08-31,2016-08-29,True,2022-03-11,
21630,48322,Jouiseon-in,Finished Airing,G - All Ages,False,2008-01-01,,True,2022-03-11,
21631,48323,Zombie Dumb,Finished Airing,PG - Children,False,2016-04-16,2016-07-23,True,2022-03-11,
21632,48324,Hanjawang Jumong,Finished Airing,PG - Children,False,2007-01-01,2008-01-01,True,2022-03-11,
21633,48325,G Fighters,Finished Airing,PG - Children,False,,,True,2022-03-11,
21634,48326,Geo Mecha: Beast Guardian,Finished Airing,PG - Children,False,2017-02-27,2017-08-07,True,2022-03-11,
21635,48327,Cholong-iui Yesnal-Yeohaeng,Finished Airing,PG - Children,False,1993-10-22,1994-10-21,True,2022-03-11,
21636,48328,Choum and Pulip School,Finished Airing,PG - Children,False,2010-01-01,,True,2022-03-11,
21637,48329,Chokohana,Finished Airing,PG - Children,False,,,True,2022-03-11,
21638,48331,Chuldong! Robot V,Finished Airing,PG - Children,False,2004-01-01,,True,2022-03-11,
21639,48332,Chuldong! Animal Rescue,Finished Airing,PG - Children,False,2019-02-16,2020-04-23,True,2022-03-11,
21640,48333,Steel Fire Brigade Fire Robo,Finished Airing,PG - Children,False,2016-08-29,2017-02-20,True,2022-03-11,
21641,48334,Chilingchiling Sikeulis Jyujyu,Finished Airing,PG - Children,False,2014-01-01,2018-01-01,True,2022-03-11,
21642,48335,Canimals,Finished Airing,PG - Children,False,2011-03-02,2011-08-25,True,2022-03-11,
21643,48337,Chueog-ui Geomjeong-gomusin,Finished Airing,PG - Children,False,2020-11-19,,True,2022-03-11,
21644,48338,Kungya Kungya,Finished Airing,PG - Children,False,2006-11-09,2007-05-10,True,2022-03-11,
21645,48339,Kung Fu Gonglyong Suhodae,Finished Airing,PG - Children,False,2009-11-12,2010-09-04,True,2022-03-11,
21646,48340,Crystal-yojeong Z-Squad,Finished Airing,PG - Children,False,2006-12-04,2007-09-10,True,2022-03-11,
21647,48341,Kioka,Finished Airing,PG - Children,False,2012-01-02,2013-10-16,True,2022-03-11,
21648,48342,Kijeu CSI,Finished Airing,G - All Ages,False,2012-07-09,2014-09-15,True,2022-03-11,
21649,48343,Catch! Tiniping,Finished Airing,PG - Children,False,2020-03-19,2021-04-01,True,2022-03-11,
21650,48344,Taoleujima Beoseuteo,Finished Airing,PG - Children,False,2017-01-07,2019-04-11,True,2022-03-11,
21651,48345,Taoleujima Beoseuteo: Beullaeg-Eosseolteuui Gwihwan,Finished Airing,PG - Children,False,2019-12-05,,True,2022-03-11,
21652,48346,Tori Go! Go!,Finished Airing,PG - Children,False,2006-07-25,2006-11-28,True,2022-03-11,
21653,48347,Taekwon-wang Gang Taepung,Finished Airing,PG-13 - Teens 13 or older,False,2000-06-02,2000-12-08,True,2022-03-11,
21654,48349,Ghost Mecard,Finished Airing,PG - Children,False,2018-09-08,2019-03-02,True,2022-03-11,
21655,48350,Bbasha Mecard,Finished Airing,PG - Children,False,2019-03-25,2019-09-25,True,2022-03-11,
21656,48352,100-nichikan Ikita Wani,Finished Airing,G - All Ages,False,2021-07-09,,True,2022-03-11,
21657,48363,RPG Fudousan,Not yet aired,None,False,2022-04-06,,False,2022-03-11,2022-05-12
21658,48365,Youkai Watch ♪,Currently Airing,G - All Ages,True,2021-04-09,,True,2022-03-11,
21659,48367,FINAL FANTASY XV BROTHERHOOD Extra Scenes Luna,Finished Airing,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21660,48368,final fantasy 14 Seoduleujianh-ado,Finished Airing,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21661,48369,Wo Shi Da Shenxian 2nd Season,Finished Airing,PG-13 - Teens 13 or older,False,2021-02-25,2021-06-10,True,2022-03-11,
21662,48374,Fei Ren Zai 4th Season,Finished Airing,PG-13 - Teens 13 or older,False,2021-02-03,2021-04-14,True,2022-03-11,
21663,48375,Mahouka Koukou no Rettousei: Tsuioku-hen,Finished Airing,PG-13 - Teens 13 or older,False,2021-12-31,,True,2022-03-11,
21664,48377,Cotton Candy Ei-Ei-Oh!,Finished Airing,PG-13 - Teens 13 or older,False,2020-09-21,,True,2022-03-11,
21665,48378,Motto ne!,Finished Airing,PG-13 - Teens 13 or older,False,2021-02-10,,True,2022-03-11,
21666,48386,Kataude,Finished Airing,PG-13 - Teens 13 or older,False,2019-06-11,,True,2022-03-11,
21667,48391,Mazica Party,Currently Airing,G - All Ages,True,2021-04-04,,False,2022-03-11,2022-05-12
21668,48397,Yuru Camp △ VIRTUAL CAMP ~ Motosuko-hen ~,Finished Airing,G - All Ages,False,2021-03-04,,True,2022-03-11,
21669,48405,Totsukuni no Shoujo (2022),Finished Airing,PG-13 - Teens 13 or older,False,2022-03-10,,True,2022-03-11,
21670,48406,Re-Main,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-04,2021-10-03,True,2022-03-11,
21671,48409,Chocomatsu-san: White Day-hen,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-13,2021-03-15,True,2022-03-11,
21672,48410,Romeo: Music Video Making,Finished Airing,None,False,2019-01-16,,True,2022-03-11,
21673,48411,Aria the Benedizione,Finished Airing,PG-13 - Teens 13 or older,False,2021-12-03,,True,2022-03-11,
21674,48413,Hataraku Maou-sama! 2nd Season,Not yet aired,PG-13 - Teens 13 or older,False,2022-07-01,,True,2022-03-11,
21675,48414,Sabikui Bisco,Currently Airing,PG-13 - Teens 13 or older,True,2022-01-11,2022-03-29,False,2022-03-11,2022-05-12
21676,48415,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",Not yet aired,PG-13 - Teens 13 or older,False,2022-04-01,,False,2022-03-11,2022-05-12
21677,48417,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou 2nd Season",Not yet aired,R - 17+ (violence & profanity),False,,,True,2022-03-11,
21678,48418,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou 2nd Season Part 2",Not yet aired,R - 17+ (violence & profanity),False,,,True,2022-03-11,
21679,48420,Nu ta,Finished Airing,PG-13 - Teens 13 or older,False,2018-06-20,,True,2022-03-11,
21680,48421,Jiyuantai Qihao,Finished Airing,R+ - Mild Nudity,False,2020-11-05,,True,2022-03-11,
21681,48425,Akuma-kun (ONA),Not yet aired,None,False,2023-01-01,,True,2022-03-11,
21682,48426,Kitarou Tanjou: Gegege no Nazo,Not yet aired,None,False,2023-01-01,,True,2022-03-11,
21683,48427,"The Sun, Moon and Stars",Finished Airing,None,False,2021-01-18,,True,2022-03-11,
21684,48430,Gegege Gegege no Kitarou,Not yet aired,None,False,,,True,2022-03-11,
21685,48432,e-ma Nodo Ame CMs,Finished Airing,G - All Ages,False,2021-02-12,,True,2022-03-11,
21686,48436,Gintama: The Final x Mameshiba,Finished Airing,None,False,2020-12-02,,True,2022-03-11,
21687,48438,Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,Currently Airing,PG-13 - Teens 13 or older,True,2021-09-10,2022-09-10,True,2022-03-11,
21688,48439,Boy,Finished Airing,G - All Ages,False,2021-03-09,,True,2022-03-11,
21689,48441,Eiyuu Densetsu: Sen no Kiseki,Not yet aired,None,False,2023-01-01,,False,2022-03-11,2022-05-12
21690,48442,Shikaru Neko,Not yet aired,None,False,,,True,2022-03-11,
21691,48452,Powerful Pro Yakyuu: Powerful Koukou-hen,Finished Airing,None,False,2021-03-20,2021-04-04,True,2022-03-11,
21692,48453,Super Crooks,Finished Airing,PG-13 - Teens 13 or older,False,2021-11-25,,True,2022-03-11,
21693,48455,Beyblade Burst Dynamite Battle,Currently Airing,G - All Ages,True,2021-04-02,,False,2022-03-11,2022-03-20
21694,48456,SK∞: Crazy Rock Jam,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-14,,True,2022-03-11,
21695,48459,Shinkalion Hello Kitty,Finished Airing,None,False,2020-02-27,,True,2022-03-11,
21696,48466,Kyoukai Senki,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-05,2021-12-28,True,2022-03-11,
21697,48470,D_Cide Traumerei the Animation,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-10,2021-10-02,True,2022-03-11,
21698,48471,Tsuki to Laika to Nosferatu,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-04,2021-12-20,True,2022-03-11,
21699,48480,Wan Jie Shen Zhu 3rd Season,Currently Airing,PG-13 - Teens 13 or older,True,2021-03-17,,True,2022-03-11,
21700,48481,Daomu Biji Zhi Qinling Shen Shu,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-04,2021-06-13,True,2022-03-11,
21701,48483,Mieruko-chan,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-03,2021-12-19,True,2022-03-11,
21702,48486,Oshiri Tantei 5th Season,Finished Airing,PG - Children,False,2021-04-03,2021-06-26,True,2022-03-11,
21703,48488,Higurashi no Naku Koro ni Sotsu,Finished Airing,R - 17+ (violence & profanity),False,2021-07-01,2021-09-30,True,2022-03-11,
21704,48490,Kizumonogatari Concept Trailer,Finished Airing,None,False,,,True,2022-03-11,
21705,48491,Yama no Susume: Next Summit,Not yet aired,PG-13 - Teens 13 or older,False,2022-01-01,,True,2022-03-11,
21706,48492,Scarlet Nexus,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-01,2021-12-23,True,2022-03-11,
21707,48494,Super Smash Bros. Special,Finished Airing,PG - Children,False,2020-01-16,,True,2022-03-11,
21708,48495,Akachan Honbuchou,Finished Airing,G - All Ages,False,2021-03-29,,True,2022-03-11,
21709,48499,Hatsune Miku Vision,Finished Airing,None,False,2011-07-20,,True,2022-03-11,
21710,48501,Komori-san wa Kotowarenai! Jouhou Corner,Finished Airing,G - All Ages,False,2015-12-27,,True,2022-03-11,
21711,48502,Liu Yao,Not yet aired,None,False,,,True,2022-03-11,
21712,48504,Honkai impact 3rd - Will of the herrscher,Finished Airing,G - All Ages,False,2018-07-07,,True,2022-03-11,
21713,48505,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,Currently Airing,PG-13 - Teens 13 or older,True,2021-10-02,2022-03-26,False,2022-03-11,2022-05-12
21714,48507,Kimagure Orange☆Road: Futari no Koi no Repertoire,Finished Airing,PG-13 - Teens 13 or older,False,1988-09-01,,True,2022-03-11,
21715,48508,K×Drop!!,Finished Airing,PG-13 - Teens 13 or older,False,2017-03-29,,True,2022-03-11,
21716,48510,Aerover: Seupeiseu Drone Gwihwan,Finished Airing,G - All Ages,False,2018-01-18,2018-05-03,True,2022-03-11,
21717,48512,Shichigahama de Mitsuketa,Finished Airing,G - All Ages,False,2021-03-10,,True,2022-03-11,
21718,48517,Dosukoi Sushi Zumou,Currently Airing,G - All Ages,True,2021-04-03,,False,2022-03-11,2022-05-12
21719,48519,Rebellion Star,Finished Airing,PG-13 - Teens 13 or older,False,2020-01-31,,True,2022-03-11,
21720,48524,Festive!,Finished Airing,PG-13 - Teens 13 or older,False,2020-10-08,,True,2022-03-11,
21721,48525,Last Lament,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-19,,True,2022-03-11,
21722,48529,Blooming World,Finished Airing,PG-13 - Teens 13 or older,False,2020-02-25,,True,2022-03-11,
21723,48530,Knockin' Fantasy,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-14,,True,2022-03-11,
21724,48531,BIGBANG REFLECTION!!,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-09,,True,2022-03-11,
21725,48533,Survival of the Illest,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-16,,True,2022-03-11,
21726,48536,Fei Ba! Lanqiu,Not yet aired,None,False,,,True,2022-03-11,
21727,48537,Shi Yi Chang An: Mingyue Jishi You Er,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-15,2021-07-01,True,2022-03-11,
21728,48538,TRICK with TREAT!! (with UNDEAD),Finished Airing,PG-13 - Teens 13 or older,False,2020-07-07,,True,2022-03-11,
21729,48539,Washimo 9th Season,Finished Airing,G - All Ages,False,2021-03-30,2021-12-07,True,2022-03-11,
21730,48540,Holy Angel's Carol,Finished Airing,PG-13 - Teens 13 or older,False,2019-12-13,,True,2022-03-11,
21731,48541,Habataki no Fortissimo,Finished Airing,PG-13 - Teens 13 or older,False,2020-09-07,,True,2022-03-11,
21732,48542,Do It Yourself!!,Not yet aired,None,False,,,True,2022-03-11,
21733,48543,Shouxi Yu Ling Shi 2,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-03,2021-09-15,True,2022-03-11,
21734,48544,Ikinuke! Bakusou! Kusohamu-chan!,Currently Airing,G - All Ages,True,2021-03-17,,True,2022-03-11,
21735,48548,5-toubun no Hanayome Movie,Not yet aired,PG-13 - Teens 13 or older,False,2022-05-20,,True,2022-03-11,
21736,48549,Dr. Stone 3rd Season,Not yet aired,PG-13 - Teens 13 or older,False,2023-01-01,,True,2022-03-11,
21737,48552,Rainbow Stairway,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-10,,True,2022-03-11,
21738,48553,Akebi-chan no Sailor-fuku,Currently Airing,PG-13 - Teens 13 or older,True,2022-01-09,2022-03-27,False,2022-03-11,2022-05-12
21739,48554,Yasashii Suisei,Finished Airing,R - 17+ (violence & profanity),False,2021-03-25,,True,2022-03-11,
21740,48555,Bakugan: Geogan Rising,Finished Airing,PG - Children,False,2021-04-02,2021-07-06,True,2022-03-11,
21741,48556,Takt Op. Destiny,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-06,2021-12-22,True,2022-03-11,
21742,48557,SUPER NOVA REVOLU5TAR,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-24,,True,2022-03-11,
21743,48558,Emerald Planet,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-06,,True,2022-03-11,
21744,48560,"Play ""Tag""",Finished Airing,PG-13 - Teens 13 or older,False,2020-07-16,,True,2022-03-11,
21745,48561,Jujutsu Kaisen 0 Movie,Finished Airing,R - 17+ (violence & profanity),False,2021-12-24,,True,2022-03-11,
21746,48562,ONLY YOUR STARS! (Trickstar Ver.),Finished Airing,PG-13 - Teens 13 or older,False,2019-04-07,,True,2022-03-11,
21747,48565,Unlimited☆Power!!!!!,Finished Airing,PG-13 - Teens 13 or older,False,2020-07-03,,True,2022-03-11,
21748,48566,Suisei HALATION,Finished Airing,PG-13 - Teens 13 or older,False,2020-12-27,,True,2022-03-11,
21749,48567,Visual Prison,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-09,2021-12-25,True,2022-03-11,
21750,48569,86 Part 2,Currently Airing,R - 17+ (violence & profanity),True,2021-10-03,2022-03-20,False,2022-03-11,2022-03-20
21751,48570,"Tokimeki wa, Sugu Soba ni.",Finished Airing,PG-13 - Teens 13 or older,False,2021-01-24,2021-03-24,True,2022-03-11,
21752,48573,Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours,Not yet aired,PG-13 - Teens 13 or older,False,2022-09-02,,True,2022-03-11,
21753,48575,Deliver Police: Nishitokyo-shi Deliver Keisatsutai,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-26,,True,2022-03-11,
21754,48576,Hachimitsu Suicide Machine,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-26,,True,2022-03-11,
21755,48577,Home!,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-26,,True,2022-03-11,
21756,48580,Vanitas no Karte,Finished Airing,R - 17+ (violence & profanity),False,2021-07-03,2021-09-18,True,2022-03-11,
21757,48582,The King of Fighters XV,Not yet aired,PG-13 - Teens 13 or older,False,2021-01-01,,True,2022-03-11,
21758,48583,Shingeki no Kyojin: The Final Season Part 2,Currently Airing,R - 17+ (violence & profanity),True,2022-01-10,,False,2022-03-11,2022-05-12
21759,48585,Black Clover Movie,Not yet aired,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21760,48586,ABC Tenkiyohou,Finished Airing,G - All Ages,False,2016-01-01,,True,2022-03-11,
21761,48589,Ryuusatsu no Kyoukotsu,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-26,,True,2022-03-11,
21762,48590,Mini Dragon,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-07,2021-06-30,True,2022-03-11,
21763,48594,Pittanko!! Nekozakana (2020),Finished Airing,G - All Ages,False,2020-07-06,2020-09-28,True,2022-03-11,
21764,48604,Fastening Days 2,Finished Airing,G - All Ages,False,2016-08-01,,True,2022-03-11,
21765,48605,Fastening Days 3,Finished Airing,G - All Ages,False,2017-09-06,,True,2022-03-11,
21766,48606,Fastening Days 4,Finished Airing,G - All Ages,False,2019-12-05,2019-12-19,True,2022-03-11,
21767,48610,Blue Reflection Ray!,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-14,2021-09-29,True,2022-03-11,
21768,48612,Journey: Taiko Arabia Hantou de no Kiseki to Tatakai no Monogatari,Finished Airing,R - 17+ (violence & profanity),False,2021-06-25,,True,2022-03-11,
21769,48614,Wonder Egg Priority Special,Finished Airing,R - 17+ (violence & profanity),False,2021-06-30,,True,2022-03-11,
21770,48615,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω Mini Anime,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-14,2021-06-16,True,2022-03-11,
21771,48616,Sayonara Watashi no Cramer Mini Anime,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-16,2021-06-22,True,2022-03-11,
21772,48617,Vegeta Super Yasaijin ni Narou-hen,Finished Airing,G - All Ages,False,2015-05-26,,True,2022-03-11,
21773,48624,Re:cycle of the Penguindrum,Not yet aired,R - 17+ (violence & profanity),False,2022-04-29,2022-01-01,False,2022-03-11,2022-05-12
21774,48627,Hetalia World★Stars Specials,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-28,,True,2022-03-11,
21775,48628,Yuusei Koukou Tenmonbu,Finished Airing,G - All Ages,False,2021-03-11,2021-08-02,True,2022-03-11,
21776,48631,Douluo Dalu: Haishen Zhi Guang,Finished Airing,PG-13 - Teens 13 or older,False,2021-02-20,2021-05-15,True,2022-03-11,
21777,48633,Liar Liar,Not yet aired,None,False,,,True,2022-03-11,
21778,48634,Ningen kaishuusha,Currently Airing,None,True,2021-04-30,,True,2022-03-11,
21779,48638,Hibike! Euphonium 5th Anniversary Disc Kirameki Passage,Finished Airing,None,False,2021-03-24,,True,2022-03-11,
21780,48640,SUSHI POLICE Gekijou Koukai-ban,Finished Airing,None,False,2016-01-01,,True,2022-03-11,
21781,48641,Obey Me!,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-16,2021-12-24,True,2022-03-11,
21782,48643,Koi wa Sekai Seifuku no Ato de,Not yet aired,PG-13 - Teens 13 or older,False,2022-04-08,,False,2022-03-11,2022-05-12
21783,48644,Gyakuten Sekai no Denchi Shoujo,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-11,2021-12-27,True,2022-03-11,
21784,48645,Taiban!,Finished Airing,PG-13 - Teens 13 or older,False,2020-12-31,2021-05-10,True,2022-03-11,
21785,48646,Houkago,Finished Airing,PG-13 - Teens 13 or older,False,2013-01-01,,True,2022-03-11,
21786,48649,Fuuto Tantei,Not yet aired,None,False,2022-07-01,,True,2022-03-11,
21787,48653,Yoru Ni Kakeru,Finished Airing,PG-13 - Teens 13 or older,False,2019-11-16,,False,2022-03-11,2022-05-12
21788,48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,Currently Airing,R - 17+ (violence & profanity),True,2021-12-01,,False,2022-03-11,2022-05-12
21789,48672,Tsugu Tsugumomo Mini Anime,Finished Airing,PG-13 - Teens 13 or older,False,2019-12-16,2020-08-03,True,2022-03-11,
21790,48673,SMAP 2000 Concert Anime,Finished Airing,G - All Ages,False,2000-01-01,,True,2022-03-11,
21791,48675,Kakkou no Iinazuke,Not yet aired,PG-13 - Teens 13 or older,False,2022-04-01,,False,2022-03-11,2022-05-12
21792,48678,Nomad: Megalo Box 2 Short Anime,Finished Airing,None,False,2021-07-28,,True,2022-03-11,
21793,48680,Tesla Note,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-03,2021-12-26,True,2022-03-11,
21794,48684,Wan Jie Du Zun,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-06,2021-09-18,True,2022-03-11,
21795,48694,Huyao Xiao Hongniang: Liang Shenghua,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-26,2021-06-04,True,2022-03-11,
21796,48695,"Honkai Impact 3rd Official Anime ""Tenjo no Meteor"" Chapter XIV",Finished Airing,PG-13 - Teens 13 or older,False,2020-03-02,,True,2022-03-11,
21797,48699,Cartoon Network Japan CM's,Finished Airing,PG - Children,False,,,True,2022-03-11,
21798,48701,Peleliu: Rakuen no Guernica,Not yet aired,None,False,,,True,2022-03-11,
21799,48702,Dance Dance Danseur,Not yet aired,None,False,2022-04-01,,False,2022-03-11,2022-05-12
21800,48703,Riku wa Yowakunai,Finished Airing,None,False,2021-10-01,,True,2022-03-11,
21801,48707,Gokushufudou Part 2,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-07,,True,2022-03-11,
21802,48708,Suisou no Tora,Not yet aired,None,False,,,True,2022-03-11,
21803,48709,Technology Shamanism,Finished Airing,G - All Ages,False,2010-06-09,,True,2022-03-11,
21804,48711,Kansaete Kuyashiiwa,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-30,,True,2022-03-11,
21805,48721,別冊: 仮面ライダーセイバー 短編活動寓画集,Currently Airing,G - All Ages,True,2021-02-01,,True,2022-03-11,
21806,48727,Yoru no Kuni,Finished Airing,G - All Ages,False,2021-04-16,2021-09-12,True,2022-03-11,
21807,48730,Hyperventilation Special,Finished Airing,R+ - Mild Nudity,False,,,True,2022-03-11,
21808,48735,Chibi Revenger,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-12,2021-09-20,True,2022-03-11,
21809,48736,Sono Bisque Doll wa Koi wo Suru,Currently Airing,PG-13 - Teens 13 or older,True,2022-01-09,2022-03-27,False,2022-03-11,2022-05-12
21810,48738,Yuru Camp △ VIRTUAL CAMP ~ Fumoto kyanpuba-hen ~,Finished Airing,G - All Ages,False,2021-04-08,,True,2022-03-11,
21811,48742,"Kono Healer, Mendokusai",Not yet aired,PG-13 - Teens 13 or older,False,2022-04-10,,False,2022-03-11,2022-05-12
21812,48743,Gunbured x Sisters,Not yet aired,None,False,,,True,2022-03-11,
21813,48749,Chao Shen Xueyuan: Shen yu Shen,Finished Airing,R - 17+ (violence & profanity),False,2015-01-30,2015-10-23,True,2022-03-11,
21814,48750,Chao Shen Xueyuan: Zhi Hei Jia,Finished Airing,R - 17+ (violence & profanity),False,2016-04-22,2016-12-08,True,2022-03-11,
21815,48751,Chao Shen Xueyuan,Finished Airing,R - 17+ (violence & profanity),False,2013-12-06,2014-10-24,True,2022-03-11,
21816,48753,Jahy-sama wa Kujikenai!,Finished Airing,PG-13 - Teens 13 or older,False,2021-08-01,2021-12-19,True,2022-03-11,
