star_key,star_name,star_detected_disc,star_age,star_metallicity,star_sp_type,star_teff,star_magnetic_field,star_alternate_names,row_current,current_as_of,row_expired_date
1519,Kepler-1155,,3.72,0.04,,5842.0,,"2MASS J19151693+3931221, KIC 4454934, KOI-2245, WISE J191516.94+393122.3",True,2022-05-01,
1520,Kepler-1533,,2.19,0.03,,6431.0,,"2MASS J19435413+4442484, KIC 8636434, KOI-3946, WISE J194354.13+444248.2",True,2022-05-01,
1521,TOI-216,,,-0.15,,5045.0,,None,True,2022-05-01,
1522,HD 154088,,,,K0IV,,,None,True,2022-05-01,
1523,HIP 56640,,,-0.03,K1III,4769.0,,None,True,2022-05-01,
1524,Kepler-664,,4.68,0.07,,5754.0,,"2MASS J19150117+4813343, KIC 10854555, KOI-755, WISE J191501.17+481334.2",True,2022-05-01,
1525,2MASS J20034604+4401251,,,-0.16,,7025.0,,8197406,True,2022-05-01,
1526,HD 92788,,2.55,0.27,G5,5744.0,,None,True,2022-05-01,
1527,Kepler-1206,,3.55,0.07,,4877.0,,"2MASS J19434521+4947281, KIC 11670125, KOI-2355",True,2022-05-01,
1528,2MASS J19063765+5001176,,,0.2,,5457.0,,11805075,True,2022-05-01,
1529,EPIC 201841433,,,0.0,,5053.0,,"2MASS J11404960+0608054, K2-298, WISE J114049.62+060805.4",True,2022-05-01,
1530,Kepler-527,,2.4,0.03,,6388.0,,"2MASS J19234989+4724226, KIC 10337258, KOI-333, WISE J192349.89+472422.6",True,2022-05-01,
1531,2MASS J19143308+4625172,,,-0.12,,6225.0,,9703198,True,2022-05-01,
1532,K2-227,,,-0.1,,5673.0,,"2MASS J12434764-0828416, EPIC 228760097, TYC 5528-456-1, WISE J124347.62-082842.1",True,2022-05-01,
1533,2MASS J19233343+4227347,,,-0.42,,4935.0,,6945786,True,2022-05-01,
1534,Kepler-573,,5.89,0.02,,5746.0,,"2MASS J19180507+5114143, KIC 12404305, KOI-486, WISE J191805.10+511414.5",True,2022-05-01,
1535,2MASS J18534983+4649103,,,0.08,,5516.0,,9935642,True,2022-05-01,
1536,Kepler-1202,,4.17,0.06,,5834.0,,"2MASS J19290974+4439117, KIC 8561231, KOI-2346",True,2022-05-01,
1537,2MASS J19454515+4636552,,,-0.32,,5835.0,,9842890,True,2022-05-01,
1538,DS Tuc A,,0.04,-0.08,G6V,5597.0,,None,True,2022-05-01,
1539,HIP 71135,,,,M1,4146.0,,None,True,2022-05-01,
1540,KOI-2700,,,-0.2,,4433.0,,None,True,2022-05-01,
1541,2M0838+15,,,,T3,,,None,True,2022-05-01,
1542,2MASS J19285082+4349546,,,0.24,,5657.0,,8029848,True,2022-05-01,
1543,CHXR 73,,0.002,,M3.25,,,None,True,2022-05-01,
1544,Kepler-434,,4.0,0.25,,5977.0,,"KOI-614, 2MASS J19342073+4255440, KIC 7368664",True,2022-05-01,
1545,Kepler-1001,,4.68,-0.03,,5491.0,,"2MASS J19050572+4837073, KIC 11074178, KOI-1889, WISE J190505.73+483707.2",True,2022-05-01,
1546,K2-264,,,-0.013,M2.5 V,3660.0,,"2MASS J08452605+1941544, K2-264, EPIC 211964830, WISE J084526.01+194154.3",True,2022-05-01,
1547,2MASS J19194542+4130095,,,-0.38,,6514.0,,6199056,True,2022-05-01,
1548,OGLE-2015-BLG-0966L,,,,M,,,None,True,2022-05-01,
1549,2MASS J19463048+4921140,,,0.07,,6418.0,,11465651,True,2022-05-01,
1550,2MASS J19284286+4200212,,,0.07,,6108.0,,6607286,True,2022-05-01,
1551,Kepler-309,,,0.415,M0 V,4713.0,,"2MASS J19500236+4657405, KIC 10027323, KOI-1596, WISE J195002.39+465740.8",True,2022-05-01,
1552,Kepler-1475,,2.82,0.03,,6214.0,,"2MASS J19434758+4445112, KIC 8636333, KOI-3349, WISE J194347.59+444511.1",True,2022-05-01,
1553,2MASS J19134109+4310472,,,-0.12,,6602.0,,7517261,True,2022-05-01,
1554,2MASS J19370960+3907367,,,0.04,,5172.0,,4067925,True,2022-05-01,
1555,2MASS J19534715+4037295,,,-0.06,,5504.0,,5475042,True,2022-05-01,
1556,2MASS J19083689+4919550,,,0.2,,5548.0,,11446961,True,2022-05-01,
1557,2MASS J19095154+4658062,,,-0.14,,6060.0,,10002049,True,2022-05-01,
1558,OGLE-2016-BLG-1469L,,,,,,,None,True,2022-05-01,
1559,2MASS J19563851+4108374,,,-0.06,,6112.0,,5905822,True,2022-05-01,
1560,GJ 328,,,0.0,K7,3900.0,,None,True,2022-05-01,
1561,Kepler-257,,,0.315,,5180.0,,"2MASS J19491583+4601237, KIC 9480189, KOI-941, WISE J194915.82+460123.8",True,2022-05-01,
1562,KOI-2525,,,-0.1,,4806.0,,None,True,2022-05-01,
1563,HD 101930,,5.39,0.17,K1 V,5079.0,,None,True,2022-05-01,
1564,Kepler-372,,,-0.137,,6509.0,,"2MASS J19250148+4915322, KIC 11401767, KOI-2195, WISE J192501.48+491532.2",True,2022-05-01,
1565,2MASS J19310776+4748022,,,-0.12,,6126.0,,10602291,True,2022-05-01,
1566,2MASS J19355170+4516248,,,-0.28,,6068.0,,8958811,True,2022-05-01,
1567,2MASS J19092297+4322421,,,0.09,,6463.0,,7670943,True,2022-05-01,
1568,LHS 1478,,,-0.13,M3.5V,3381.0,,TOI-1640,True,2022-05-01,
1569,2MASS J19343460+4659231,,,-0.52,,5349.0,,10015937,True,2022-05-01,
1570,2MASS J19462963+4958450,,,-0.04,,5417.0,,11773328,True,2022-05-01,
1571,Kepler-681,,5.01,-0.04,,5021.0,,"2MASS J19173593+5115011, KIC 12404086, KOI-788",True,2022-05-01,
1572,2MASS J19494777+4030392,,,-0.02,,6431.0,,5384802,True,2022-05-01,
1573,2MASS J19252567+4229371,,,-0.22,,5973.0,,6947164,True,2022-05-01,
1574,HD 44219,,,0.03,G2V,5752.0,,None,True,2022-05-01,
1575,2MASS J19354742+4803549,,,0.14,,5225.0,,10736489,True,2022-05-01,
1576,WASP-17,,3.0,-0.19,F4,6650.0,,None,False,2022-05-01,2022-07-11
1577,Kepler-531,,7.76,-0.03,,4893.0,,"2MASS J19060595+4841009, KIC 11074541, KOI-345, WISE J190605.93+484100.8",True,2022-05-01,
1578,2MASS J19520070+4321165,,,-0.24,,5835.0,,7703882,True,2022-05-01,
1579,HD 52030,,5.9,-0.54,K0 III,3970.0,,None,True,2022-05-01,
1580,2MASS J19401438+3851212,,,-0.3,,5729.0,,3761319,True,2022-05-01,
1581,WASP-187,,,,,6150.0,,None,True,2022-05-01,
1582,2MASS J19370840+4803340,,,-0.76,,5991.0,,10737437,True,2022-05-01,
1583,TOI-2260,,,,,5534.0,,None,True,2022-05-01,
1584,2MASS J19363917+4127064,,,-0.1,,6061.0,,6131236,True,2022-05-01,
1585,2MASS J19524407+4200472,,,-0.44,,6375.0,,6631721,True,2022-05-01,
1586,KMT-2019-BLG-0253,,,,,,,None,True,2022-05-01,
1587,Kepler-905,,1.66,0.09,,5461.0,,"2MASS J19201226+4642481, KIC 9886661, KOI-1606, WISE J192012.27+464248.2",True,2022-05-01,
1588,CoRoT-11,,2.0,0.04,F6V,6343.0,,None,True,2022-05-01,
1589,KMT-2017-BLG-2509,,,,,,,None,True,2022-05-01,
1590,2MASS J19450972+4425237,,,-0.3,,6335.0,,8443527,True,2022-05-01,
1591,Kepler-489,,3.31,0.0,,5014.0,,"2MASS J19231995+3811036, KIC 2987027, KOI-197, WISE J192319.97+381103.2",True,2022-05-01,
1592,Kepler-1325,,4.79,0.01,,5550.0,,"2MASS J19000413+4205073, KIC 6587105, KOI-2721, WISE J190004.11+420507.1",True,2022-05-01,
1593,2MASS J19225626+4517520,,,-0.06,,5937.0,,8949925,True,2022-05-01,
1594,2MASS J19253618+4755286,,,-0.68,,5128.0,,10664416,True,2022-05-01,
1595,2MASS J19514005+4657544,,,-0.2,,5991.0,,10028792,True,2022-05-01,
1596,KMT-2019-BLG-1339/OGLE-2019/BLG-1019,,,,,,,None,True,2022-05-01,
1597,Kepler-1574,,3.8,0.08,,5892.0,,"2MASS J19283807+4938159, KIC 11611275, KOI-4234, WISE J192838.09+493815.9",True,2022-05-01,
1598,TOI-1685,,1.3,-0.13,M3.0V,3434.0,,None,True,2022-05-01,
1599,HD 177830 A,,4.4,0.55,K0IV,4948.0,,HD 177830,True,2022-05-01,
1600,Kepler-841,,4.47,-0.09,,5324.0,,"2MASS J18570031+4848346, KIC 11177707, KOI-1423, WISE J185700.32+484834.6",True,2022-05-01,
1601,HAT-P-36,,6.6,0.26,,5580.0,,None,True,2022-05-01,
1602,HATS-37A,,11.46,0.051,,5326.0,,None,True,2022-05-01,
1603,Kepler-22,,,-0.29,G5 V,5518.0,,"2MASS J19165219+4753040, KIC 10593626, KOI-87, WISE J191652.14+475303.2",True,2022-05-01,
1604,Kepler-788,,3.02,0.05,,6159.0,,"2MASS J19200009+3832236, KIC 3438507, KOI-1204, WISE J192000.11+383223.6",True,2022-05-01,
1605,2MASS J19490525+4319599,,,-0.24,,4741.0,,7700622,True,2022-05-01,
1606,HD 76920,,7.1,-0.11,K1III,4698.0,,None,True,2022-05-01,
1607,2MASS J19422655+4234421,,,-0.36,,5857.0,,7047299,True,2022-05-01,
1608,KMT-2018-BLG-0748,,,,,,,None,True,2022-05-01,
1609,2MASS J19373385+4445466,,,0.08,,4832.0,,8631504,True,2022-05-01,
1610,2MASS J19110390+4219217,,,-0.28,,5033.0,,6850665,True,2022-05-01,
1611,Kepler-1027,,1.41,-0.06,,5436.0,,"2MASS J19101708+4248501, KIC 7269493, KOI-1961, Kepler-1027 A, WISE J191017.08+424849.8",True,2022-05-01,
1612,HD 50554,IR Excess,4.58,-0.07,F8,5902.0,,None,True,2022-05-01,
1613,2MASS J19133542+4037368,,,-0.16,,6351.0,,5437762,True,2022-05-01,
1614,Kepler-1516,,4.07,0.03,,5904.0,,"2MASS J19255870+4431246, KIC 8494410, KOI-3685, WISE J192558.70+443124.3",True,2022-05-01,
1615,2MASS J19311373+3853032,,,0.21,,6449.0,,3752110,True,2022-05-01,
1616,WASP-136,,3.62,,,6260.0,,None,True,2022-05-01,
1617,K2-271,,,-0.3,,5644.0,,"2MASS J08205372+1605274, EPIC 211713099, WISE J082053.73+160527.0",True,2022-05-01,
1618,38 Vir,,1.9,0.07,F6 V,6557.0,,"HD 111998, HIP 62875",True,2022-05-01,
1619,2MASS J19115411+3844250,,,-0.08,,6109.0,,3634051,True,2022-05-01,
1620,2MASS J19330723+4633363,,,-0.14,,6003.0,,9773980,True,2022-05-01,
1621,HD 14067,,0.69,-0.1,G9 III,4815.0,,None,True,2022-05-01,
1622,WASP-74,,2.0,0.39,F9,5970.0,,None,True,2022-05-01,
1623,SWEEPS-10,,,,,,,None,True,2022-05-01,
1624,2MASS J19444438+4420347,,,-0.36,,6085.0,,8378278,True,2022-05-01,
1625,Kepler-146,,,0.03,,6034.0,,"2MASS J19362658+3842368, KIC 3656121, KOI-386, WISE J193626.56+384236.8",True,2022-05-01,
1626,KELT-10,,4.5,0.09,,5948.0,,None,True,2022-05-01,
1627,WASP-153,,4.0,0.34,G0,5914.0,,None,True,2022-05-01,
1628,2MASS J19351845+5004355,,,-0.04,,7199.0,,11817750,True,2022-05-01,
1629,HD 104067,IR Excess,4.33,-0.06,K2V,4969.0,,None,True,2022-05-01,
1630,2MASS J19085788+3919579,,,,,,,4247991,True,2022-05-01,
1631,HD 73526,IR Excess,5.59,0.25,G6 V,5590.0,,None,True,2022-05-01,
1632,2MASS J19421271+4052407,,,,,,,5633259,True,2022-05-01,
1633,OGLE-2019-BLG-0954L,,,,,,,KMT-2019-BLG-3289,True,2022-05-01,
1634,WASP-59,,0.5,-0.15,K5V,4650.0,,None,True,2022-05-01,
1635,Kepler-948,,4.17,-0.02,,5679.0,,"2MASS J19331205+4131240, KIC 6209677, KOI-1750, WISE J193312.06+413123.7",True,2022-05-01,
1636,Kepler-131,,3.66,0.12,,5685.0,,"KIC 5695396, KOI-283, 2MASS J19140739+4056322, WISE J191407.40+405632.4",True,2022-05-01,
1637,Kepler-1201,,2.95,0.03,,6177.0,,"2MASS J19382755+4049594, KIC 5629538, KOI-2345, WISE J193827.55+404959.0",True,2022-05-01,
1638,HD 87646 A,,,-0.17,G1IV,5770.0,,None,True,2022-05-01,
1639,2MASS J19505382+4331387,,,-0.24,,5440.0,,7841925,True,2022-05-01,
1640,HD 332231,,4.3,0.036,F8,6089.0,,"TIC  199376584, TOI 1456",True,2022-05-01,
1641,OGLE-2018-BLG-0977,,,,,,,None,True,2022-05-01,
1642,Kepler-989,,4.68,0.01,,5074.0,,"2MASS J18461989+4714010, KIC 10187159, KOI-1870, WISE J184619.87+471400.7",True,2022-05-01,
1643,2MASS J19350531+4438185,,,-0.18,,4991.0,,8564976,True,2022-05-01,
1644,Kepler-186,,4.0,-0.26,M1,3755.0,,"2MASS J19543665+4357180, KIC 8120608, KOI-571, WISE J195436.65+435717.9",True,2022-05-01,
1645,HIP 70849,,3.0,,K7V,4105.0,,None,True,2022-05-01,
1646,2MASS J19550200+4137516,,,-0.58,,5451.0,,6311891,True,2022-05-01,
1647,Kepler-922,,4.37,-0.05,,5671.0,,"2MASS J18585555+4931595, KIC 11547505, KOI-1655, WISE J185855.57+493159.4",True,2022-05-01,
1648,Kepler-858,,3.39,-0.04,,5653.0,,"2MASS J19152367+5112325, KIC 12403119, KOI-1478, WISE J191523.70+511232.5",True,2022-05-01,
1649,KELT-18,,1.9,0.09,F4V,6670.0,,None,True,2022-05-01,
6141,TOI-1181,,,,,,,None,True,2022-05-05,
1650,2MASS J19065175+4838430,,,-0.12,,5190.0,,11074835,True,2022-05-01,
1651,TOI-1759,,5.0,0.2,M0V,4036.0,,None,True,2022-05-01,
1652,QS Vir,,,,DA+dme,,,None,True,2022-05-01,
1653,GJ 3998,,,-0.16,M1,3722.0,,None,True,2022-05-01,
1654,Kepler-757,,3.31,0.02,,6014.0,,"2MASS J19464330+4123114, KIC 6060203, KOI-1059, WISE J194643.31+412311.5",True,2022-05-01,
1655,Kepler-1030,,4.37,-0.01,,4983.0,,"2MASS J19344365+4549032, KIC 9347009, KOI-1971, WISE J193443.65+454903.1",True,2022-05-01,
1656,Kepler-985,,3.39,0.0,,5434.0,,"2MASS J19203463+4402598, KIC 8160953, KOI-1858",True,2022-05-01,
1657,2MASS J19092910+3936128,,,0.06,,5989.0,,4548011,True,2022-05-01,
1658,WASP-23,,,,K1V,5150.0,,None,True,2022-05-01,
1659,Kepler-1295,,4.68,0.04,,5486.0,,"2MASS J19253548+4535188, KIC 9153570, KOI-2625, WISE J192535.48+453518.8",True,2022-05-01,
1660,Kepler-1031,,3.39,0.03,,6011.0,,"2MASS J19442153+4857193, KIC 11253711, KOI-1972, WISE J194421.53+485719.3",True,2022-05-01,
1661,Kepler-621,,3.63,-0.02,,4521.0,,"2MASS J19234254+3954509, KIC 4832837, KOI-605, WISE J192342.54+395450.9",True,2022-05-01,
1662,Kepler-218,,,0.194,,5502.0,,"2MASS J19413907+4615592, KIC 9597345, KOI-711, WISE J194139.08+461559.6",True,2022-05-01,
1663,WASP-162,,1.0,0.28,K0,5300.0,,None,True,2022-05-01,
1664,2MASS J19263828+5035019,,,0.12,,5093.0,,12061969,True,2022-05-01,
1665,Kepler-1481,,3.89,0.04,,4908.0,,"2MASS J19174535+4943523, KIC 11657614, KOI-3370, WISE J191745.35+494352.3",True,2022-05-01,
1666,2MASS J19481009+3954440,,,0.07,,5120.0,,4857058,True,2022-05-01,
1667,2MASS J19082822+4736582,,,,,,,10459749,True,2022-05-01,
1668,HAT-P-49,,1.5,0.074,A5,6820.0,,None,True,2022-05-01,
1669,K2-43,,,,K7 V,3840.6,,"EPIC 201205469, 2MASS J11162811-0358315, WISE J111628.09-035831.5",True,2022-05-01,
1670,ASASSN-17jf,,,,,,,None,True,2022-05-01,
1671,Kepler-1370,,2.88,0.05,,6202.0,,"2MASS J18581576+4146425, KIC 6345732, KOI-2857, WISE J185815.74+414642.3",True,2022-05-01,
1672,2MASS J19305526+3747138,,,-0.06,,6147.0,,2449245,True,2022-05-01,
1673,Kepler-1543,,1.91,0.07,,6561.0,,"2MASS J19482983+4702132, KIC 10089911, KOI-4034, WISE J194829.82+470213.2",True,2022-05-01,
1674,HD 73267,,7.4,0.03,G5V,5317.0,,None,True,2022-05-01,
1675,OGLE-2017-BLG-0173L,,,,,,,None,True,2022-05-01,
1676,2MASS J19490558+4008123,,,-0.1,,6163.0,,5033823,True,2022-05-01,
1677,Kepler-1679,,,-0.04,,5358.25,,"12017109, 2MASS J19353613+5025373, KIC 12017109, KOI-2106, WISE J193536.15+502537.3",True,2022-05-01,
1678,K2-195,,,-0.1,,5713.0,,"2MASS J13191957-0830339, EPIC 212689874, WISE J131919.56-083034.2",True,2022-05-01,
1679,OGLE-2016-BLG-1266L,,,,,,,None,True,2022-05-01,
1680,2MASS J19323337+3955326,,,-0.64,,6068.0,,4840327,True,2022-05-01,
1681,Lalande 21185,,,,M1.5V,3828.0,,Gl 411,True,2022-05-01,
1682,KMT-2021-BLG-0748,,,,,,,None,True,2022-05-01,
1683,2MASS J20041324+4418224,,,-0.04,,5482.0,,8396288,True,2022-05-01,
1684,HR 7672,,,,G0V,,,"HD 190406, GJ 779, 15 Sge",True,2022-05-01,
1685,2MASS J19354313+4136103,,,-0.02,,6210.0,,6291837,True,2022-05-01,
1686,Kepler-1318,,4.57,-0.01,,4598.0,,"2MASS J19213031+4109026, KIC 5871985, KOI-2703",True,2022-05-01,
1687,11 Com,,,-0.35,G8 III,4742.0,,None,True,2022-05-01,
1688,HAT-P-26,,9.0,-0.04,K1,5079.0,,None,True,2022-05-01,
1689,HD 4113 A,,4.8,0.2,G5V,5688.0,,HD 4113,True,2022-05-01,
1690,2MASS J19294260+3828224,,,0.12,,5741.0,,3346154,True,2022-05-01,
1691,K2-88,,,,,3537.0,,"2MASS J03390038+1907126, EPIC 210750726",True,2022-05-01,
1692,Kepler-1320,,3.16,0.1,,4817.0,,"2MASS J19134406+4022511, KIC 5175986, KOI-2708, WISE J191344.06+402250.8",True,2022-05-01,
1693,Kepler-1243,,4.37,0.01,,5667.0,,"2MASS J19360227+4252507, KIC 7289317, KOI-2450, WISE J193602.26+425250.7",True,2022-05-01,
1694,2MASS J19465366+4451113,,,0.1,,5177.0,,8703129,True,2022-05-01,
1696,K2-188,,,-0.01,,5977.0,,"2MASS J08391527+2321269, EPIC 212164470, WISE J083915.28+232126.8",True,2022-05-01,
1697,Kepler-1669,,,-0.23,,4218.09,,"4770365, 2MASS J19494329+3950522, KIC 4770365, KOI-1475, WISE J194943.27+395052.2",True,2022-05-01,
1698,2MASS J19295412+3841287,,,-0.22,,6117.0,,3548622,True,2022-05-01,
1699,2MASS J19260169+4225475,,,-0.08,,5783.0,,6947668,True,2022-05-01,
1701,HD 13808,,,,K2V,,,None,True,2022-05-01,
1702,Kepler-1562,,4.79,0.11,,5760.0,,"2MASS J19374937+4644370, KIC 9897364, KOI-4189",True,2022-05-01,
1703,WASP-43,,0.4,-0.01,K7V,4520.0,,None,True,2022-05-01,
1704,Kepler-700,,4.37,0.04,,5692.0,,"2MASS J19083703+4133568, KIC 6191521, KOI-847, WISE J190837.03+413356.6",True,2022-05-01,
1705,Kepler-563,,5.37,-0.08,,5066.0,,"2MASS J19294710+4617231, KIC 9589524, KOI-468, WISE J192947.08+461723.1",True,2022-05-01,
1706,NGTS-10,,10.4,-0.02,K5V,4400.0,,None,True,2022-05-01,
1707,HD 37124,,3.33,-0.442,G4 V,5610.0,,None,True,2022-05-01,
1708,KMT-2019-BLG-1953,,,,,,,None,True,2022-05-01,
1709,1RXS 1609,,0.011,,K7V,4060.0,,"1RXS1609, 1RXS J1609, 1RXS J160929",True,2022-05-01,
1710,Kepler-612,,4.47,0.04,,5693.0,,"2MASS J19252511+4544524, KIC 9279669, KOI-585, WISE J192525.10+454452.3",True,2022-05-01,
1711,Kepler-1222,,4.37,-0.04,,5239.0,,"2MASS J19393351+4922471, KIC 11461433, KOI-2399, WISE J193933.50+492247.3",True,2022-05-01,
1712,Kepler-1109,,3.8,0.04,,5893.0,,"2MASS J19263509+3923478, KIC 4262581, KOI-2122, WISE J192635.10+392347.8",True,2022-05-01,
1713,2MASS J19543420+4050200,,,-0.42,,6234.0,,5647638,True,2022-05-01,
1714,Kepler-1214,,4.68,0.05,,5130.0,,"2MASS J19003423+4948024, KIC 11701407, KOI-2376, WISE J190034.22+494802.3",True,2022-05-01,
1715,2MASS J19432949+4600520,,,0.21,,5048.0,,9475697,True,2022-05-01,
1716,2MASS J19461293+4332354,,,-0.4,,6095.0,,7837302,True,2022-05-01,
1717,2MASS J19433126+5115496,,,-0.3,,5307.0,,12417486,True,2022-05-01,
1718,HD 21693,,,,G9IV,,,None,True,2022-05-01,
1719,HD 126053 A,,8.5,-0.38,G1V,5750.0,,"BD+01 2920, HIP 70319, 2MASS J14231528+0114294",True,2022-05-01,
1720,Kepler-575,,3.98,0.0,,5710.0,,"2MASS J19075133+3749469, KIC 2557816, KOI-488, WISE J190751.33+374946.5",True,2022-05-01,
1695,WASP-166,,2.1,0.19,F9,6050.0,,None,False,2022-05-01,2022-07-22
1721,2MASS J19544213+4410326,,,-0.02,,5642.0,,8256044,True,2022-05-01,
1723,2MASS J19052481+4457402,,,0.0,,5751.0,,8741470,True,2022-05-01,
1724,2MASS J18572366+4119098,,,0.26,,4842.0,,6023571,True,2022-05-01,
1725,2MASS J19381049+4018499,,,-0.04,,5174.0,,5196864,True,2022-05-01,
1726,Kepler-1494,,4.37,0.01,,5659.0,,"2MASS J18503777+4309450, KIC 7503885, KOI-3417, WISE J185037.77+430945.0",True,2022-05-01,
1727,OGLE-2016-BLG-0693L,,,,K,,,None,True,2022-05-01,
1728,TOI-3629,,7.0,0.4,,3870.0,,None,True,2022-05-01,
1730,Kepler-986,,6.17,0.04,,5642.0,,"2MASS J19322256+4253471, KIC 7286173, KOI-1862, WISE J193222.56+425347.2",True,2022-05-01,
1732,G204-39,,1.0,,M3,,,"HIP 87938, 2MASS J17575096+4635182",True,2022-05-01,
1733,MOA-2011-BLG-274,,,,,,,None,True,2022-05-01,
1734,2MASS J19411260+4935208,,,0.07,,6063.0,,11566256,True,2022-05-01,
1735,2MASS J18554618+4128177,,,0.06,,6086.0,,6103377,True,2022-05-01,
1736,2MASS J19500220+3953168,,,0.04,,5696.0,,4770798,True,2022-05-01,
1737,2MASS J19334028+4320342,,,-0.18,,5204.0,,7687365,True,2022-05-01,
1738,Kepler-1665,,,-0.14,,4949.25,,"5786676, 2MASS J19213508+4102242, KIC 5786676, KOI-650, WISE J192135.06+410223.8",True,2022-05-01,
1739,Kepler-268,,,-0.114,,6081.0,,"2MASS J19275428+3803182, KIC 2854914, KOI-1113, WISE J192754.27+380318.1",True,2022-05-01,
1740,2MASS J19215221+4003231,,,-0.28,,5216.0,,4919550,True,2022-05-01,
1741,Kepler-445,,,0.27,M4,3157.0,,"2MASS J19545665+4629548, KIC 9730163, KOI-2704, WISE J195456.70+462956.2",True,2022-05-01,
1742,WASP-135,,4.4,0.02,G5,5680.0,,None,True,2022-05-01,
1743,CoRoT-102664207,,,,F6V,,,None,True,2022-05-01,
1744,2MASS J19271431+4258537,,,-0.2,,6201.0,,7362852,True,2022-05-01,
1745,TOI-1601,,2.64,0.329,,5948.0,,None,True,2022-05-01,
1746,2MASS J19104965+4041068,,,-0.18,,5506.0,,5436013,True,2022-05-01,
1747,HD 89744,,2.04,0.18,F7 V,6196.0,,None,True,2022-05-01,
1748,TOI-3362,,2.14,0.017,G5,6532.0,,"HD 300730, TIC-464300749",True,2022-05-01,
1749,2MASS J19475655+4334528,,,-0.26,,4289.0,,7838906,True,2022-05-01,
1750,21 Her (AB),,,,A+M,9500.0,,"o Her, HD 147869, 21 Her",True,2022-05-01,
1751,2MASS J18575331+3954425,,,0.21,,5750.0,,4815520,True,2022-05-01,
1752,EPIC 227560005,,,,,4184.0,,None,True,2022-05-01,
1753,18 Del,,,-0.052,G6III,4979.0,,None,True,2022-05-01,
1754,2MASS J18565763+4149091,,,-0.94,,3325.0,,6423922,True,2022-05-01,
1755,2MASS J19031244+4513006,,,0.07,,5591.0,,8938937,True,2022-05-01,
1756,2MASS J19360824+5022179,,,-0.18,,7232.0,,11967788,True,2022-05-01,
1757,2MASS J19492334+5002507,,,-0.48,,5628.0,,11825996,True,2022-05-01,
1758,2MASS J19172794+4755258,,,0.07,,6063.0,,10659624,True,2022-05-01,
1759,2MASS J18573982+4839288,,,-0.16,,7030.0,,11071200,True,2022-05-01,
1760,W74,,,,,,,Gaia DR2 6045477635223138432,True,2022-05-01,
1761,HD 187085,IR Excess,3.3,0.05,G0 V,6075.0,,None,True,2022-05-01,
1762,2MASS J18434653+4250211,,,-0.24,,6218.0,,7255336,True,2022-05-01,
1763,WASP-94 B,,,0.23,F9,6040.0,,None,True,2022-05-01,
1764,2MASS J19530597+4650146,,,-0.1,,6519.0,,9968924,True,2022-05-01,
1765,2MASS J19232913+4524370,,,0.1,,6047.0,,9086251,True,2022-05-01,
1766,Kepler-785,,2.82,-0.02,,4739.0,,"2MASS J19281639+3850321, KIC 3749365, KOI-1176, WISE J192816.35+385032.0",True,2022-05-01,
1767,HAT-P-51,,8.2,0.27,,5449.0,,"2MASS 01241564+3248387, GSC 2296-00637",True,2022-05-01,
1768,2MASS J19395739+4650179,,,-0.02,,6004.0,,9958962,True,2022-05-01,
1769,2MASS J18541260+4813226,,,-0.46,,5940.0,,10845188,True,2022-05-01,
1770,KIC 10068024,,,0.01,,6118.0,,None,True,2022-05-01,
1771,GP Com,,,,DBe D,,,None,True,2022-05-01,
1772,Pr 0201,,0.578,0.187,F7,6174.0,,None,True,2022-05-01,
1773,2MASS J19454145+3934458,,,-0.76,,6440.0,,4484179,True,2022-05-01,
1774,LP 261-75,,0.15,,M4.5,,,"NLTT 22741, 2MASS J09510459+3558098",True,2022-05-01,
1775,CoRoT-9,,4.0,-0.01,G3V,5625.0,,None,True,2022-05-01,
1776,2MASS J19234480+4007297,,,0.21,,6357.0,,5008245,True,2022-05-01,
1777,2MASS J19471719+4721145,,,0.2,,4500.0,,10287723,True,2022-05-01,
1778,LTT 1445A,,,-0.34,M,3340.0,,None,True,2022-05-01,
1779,Kepler-803,,4.9,0.02,,5919.0,,"2MASS J19565318+4441379, KIC 8583696, KOI-1275, WISE J195653.18+444137.9",True,2022-05-01,
1780,K2-128,,,,K4V,4469.51,,"EPIC 212686205, 2MASS J13374504-0835494, WISE J133745.03-083549.4",True,2022-05-01,
1781,2MASS J18434227+4405165,,,0.12,,5006.0,,8142942,True,2022-05-01,
1782,2MASS J19564601+4520367,,,0.2,,5627.0,,9047416,True,2022-05-01,
1783,2MASS J19362494+4500051,,,-0.22,,5534.0,,8824737,True,2022-05-01,
1784,HD 119445,,,0.04,G6,5083.0,,None,True,2022-05-01,
1785,2MASS J18475309+4340219,,,0.02,,6915.0,,7869917,True,2022-05-01,
1786,LHS 2397a A,,1.5,,M8V,2580.0,,2MASS J11214924-1313084,True,2022-05-01,
1787,HD 13931,,8.4,0.03,G0,5829.0,,None,True,2022-05-01,
1788,2MASS J19123012+3820507,,,-0.7,,5423.0,,3223433,True,2022-05-01,
1789,HATS-23,,4.2,0.28,,5780.0,,None,True,2022-05-01,
1790,2MASS J19132276+4901189,,,-0.34,,6177.0,,11290515,True,2022-05-01,
1791,2MASS J19481886+4930074,,,-0.06,,5396.0,,11570749,True,2022-05-01,
1792,2MASS J19151309+5059262,,,0.1,,5624.0,,12253769,True,2022-05-01,
1793,2MASS J19554232+4400078,,,-0.2,,3990.0,,8189801,True,2022-05-01,
1794,HD 103891,,,-0.19,F9,6072.0,,None,True,2022-05-01,
